listing_id,published_at,closed_at,status,deal_type,city,district,address,lat,lon,rooms,floor,floors_total,area_total,area_kitchen,price,currency,price_uah,agent_id,agency,contact_phone,source,description
L101782,2024-05-27,NA,active,rent,Lviv,Zaliznychnyi,"vul. Khreshchatyk, 22",49.810077,24.045797,4,7,17,55,11,418,USD,15675,AG6042,UrbanHouse,380764816445,portal_c,"Modern design, all amenities. Zaliznychnyi, 55 sq.m."
L101783,2024-02-16,NA,active,sale,Odesa,Prymorskyi,"vul. Lesi Ukrainky, 29",46.5322,30.738998,2,12,13,81,11,3551135,UAH,NA,AG1583,CityRealty,380886489806,portal_a,"Modern design, all amenities. Prymorskyi, 81 sq.m."
L101784,2024-06-18,NA,active,sale,Odesa,Malynovskyi,"vul. Lesi Ukrainky, 149",46.50504,NA,4,17,20,72,9,85774,USD,3216525,NA,NA,380724528500,portal_a,"Perfect for families. 4-bedroom apartment, 17/20 floor."
L101785,2024-02-09,NA,active,sale,Odesa,Suvorovskyi,"vul. Lesi Ukrainky, 79",46.487015,30.72705,2,2,22,42,7,38205,EUR,1558764,AG8940,PrimeEstate,380629198109,portal_b,"Spacious apartment near metro. 42 sq.m, 2 rooms. Excellent condition."
L101786,2024-02-15,2024-02-21,closed,sale,Kyiv,Solomianskyi,"vul. Teatralna, 16",NA,NA,1,7,7,52,NA,55411,EUR,2260769,AG7391,CityRealty,380632995438,portal_c,"Perfect for families. 1-bedroom apartment, 7/7 floor."
L101787,2024-05-13,2024-05-25,closed,rent,Odesa,Prymorskyi,"vul. Teatralna, 29",46.49908,30.686798,1,11,14,44,10,367,USD,13762,AG6426,HomeCenter,380715925457,portal_a,"Great location in Odesa. 1 rooms, 11 floor. Well renovated."
L101788,2024-02-26,2024-04-06,closed,rent,Odesa,Suvorovskyi,"vul. Khreshchatyk, 48",NA,30.693186,1,8,20,72,9,635,USD,23812,AG3952,RealtyPro,380702077513,portal_b,"Spacious apartment near metro. 72 sq.m, 1 rooms. Excellent condition."
L101789,2024-03-06,NA,active,rent,Kyiv,Desnianskyi,"vul. Peremohy, 96",50.385493,30.552622,2,9,24,60,15,339,EUR,13831,AG4274,UrbanHouse,380686059214,portal_a,"Perfect for families. 2-bedroom apartment, 9/24 floor."
L101790,2024-02-01,2024-02-13,withdrawn,sale,Lviv,Sykhivskyi,"vul. Shevchenka, 86",49.849616,24.057184,3,3,5,29,4,29987,EUR,1223470,AG9440,UrbanHouse,380637093549,portal_c,"Spacious apartment near metro. 29 sq.m, 3 rooms. Excellent condition."
L101791,2024-03-07,2024-04-07,withdrawn,sale,Odesa,Prymorskyi,"vul. Lesi Ukrainky, 77",46.440303,30.688399,4,12,20,58,9,76443,USD,2866612,AG1073,HomeCenter,380832905262,portal_a,Comfortable 4-room apartment in Prymorskyi district. Total area 58 sq.m.
L101792,2024-06-21,2024-07-13,closed,rent,Odesa,Suvorovskyi,"vul. Franka, 12",46.478472,NA,2,7,8,71,14,440,USD,16500,AG9656,RealtyPro,380657710738,portal_c,Comfortable 2-room apartment in Suvorovskyi district. Total area 71 sq.m.
L101793,2024-01-24,2024-03-12,closed,rent,Kyiv,Dniprovskyi,"vul. Sichovykh Striltsiv, 51",50.444871,30.520956,5,21,23,73,18,16078,UAH,16078,AG9223,HomeCenter,380821013652,portal_c,"Spacious apartment near metro. 73 sq.m, 5 rooms. Excellent condition."
L101794,2024-04-01,NA,active,rent,Odesa,Kiiivskyi,"vul. Mira, 94",46.446187,30.732391,2,18,25,76,NA,21207,UAH,21207,AG4820,CityRealty,380873837336,portal_c,"Great location in Odesa. 2 rooms, 18 floor. Well renovated."
L101795,2024-01-16,NA,withdrawn,rent,Odesa,Suvorovskyi,"vul. Mira, 75",46.472526,30.678332,3,16,18,129,27,39585,UAH,39585,NA,NA,380779190923,portal_a,Comfortable 3-room apartment in Suvorovskyi district. Total area 129 sq.m.
L101796,2024-04-19,NA,active,sale,Lviv,Shevchenkivskyi,"vul. Parkova, 34",49.853465,23.990627,2,9,14,53,12,62963,EUR,NA,NA,NA,380702645400,portal_a,"Perfect for families. 2-bedroom apartment, 9/14 floor."
L101797,2024-02-24,2024-04-22,closed,rent,Odesa,Kiiivskyi,"vul. Sichovykh Striltsiv, 35",46.481163,30.686846,4,12,13,42,7,308,USD,11550,NA,NA,380978726835,portal_a,"Great location in Odesa. 4 rooms, 12 floor. Well renovated."
L101798,2024-05-25,NA,active,rent,Odesa,Malynovskyi,"vul. Heroiv, 112",46.450041,30.725226,5,2,23,69,10,322,EUR,13138,AG3876,UrbanHouse,380982286326,portal_c,"Modern design, all amenities. Malynovskyi, 69 sq.m."
L101799,2024-02-06,NA,active,rent,Kyiv,Pecherskyi,"vul. Soborna, 20",50.502716,30.558254,4,15,15,78,16,493,USD,18488,AG7110,UrbanHouse,380923448776,portal_a,"Modern design, all amenities. Pecherskyi, 78 sq.m."
L101800,2024-04-20,2024-06-05,closed,rent,Kyiv,Dniprovskyi,"vul. Teatralna, 136",50.415443,NA,5,2,12,73,16,526,USD,19725,AG4484,EstateGroup,380852123298,portal_a,"Spacious apartment near metro. 73 sq.m, 5 rooms. Excellent condition."
L101801,2024-04-23,2024-05-26,closed,sale,Odesa,Prymorskyi,"vul. Shevchenka, 147",46.529222,30.707791,4,4,23,81,19,84533,EUR,NA,AG8272,UrbanHouse,380796965029,portal_a,"Modern design, all amenities. Prymorskyi, 81 sq.m."
L101802,2024-01-28,2024-03-07,withdrawn,rent,Odesa,Suvorovskyi,"vul. Parkova, 75",46.451946,30.740282,4,4,7,43,9,8818,UAH,8818,NA,NA,380961988058,portal_c,"Modern design, all amenities. Suvorovskyi, 43 sq.m."
L101803,2024-05-23,NA,active,sale,Lwiv,Shevchenkivskyi,"vul. Shevchenka, 60",49.805247,NA,4,4,23,48,12,59614,EUR,2432251,AG2631,CityRealty,380964400220,portal_b,"Modern design, all amenities. Shevchenkivskyi, 48 sq.m."
L101804,2024-02-13,NA,active,sale,Kyiv,Dniprovskyi,"vul. Bandery, 20",50.458079,30.502583,2,24,24,64,11,73011,EUR,2978849,AG9729,HomeCenter,380501328821,portal_b,"Perfect for families. 2-bedroom apartment, 24/24 floor."
L101805,2024-01-07,2024-01-13,closed,sale,Odesa,Suvorovskyi,"vul. Khreshchatyk, 85",46.482572,30.757773,4,7,7,101,18,4697320,UAH,4697320,AG9733,HomeCenter,380621298253,portal_a,Comfortable 4-room apartment in Suvorovskyi district. Total area 101 sq.m.
L101806,2024-04-04,2024-05-25,closed,sale,Lviv,Frankivskyi,"vul. Parkova, 16",49.862755,24.058347,2,2,9,120,29,161054,USD,6039525,NA,NA,380875304249,portal_a,Comfortable 2-room apartment in Frankivskyi district. Total area 120 sq.m.
L101807,2024-01-23,2024-02-26,withdrawn,sale,Odesa,Suvorovskyi,"vul. Khreshchatyk, 102",46.527831,30.72596,3,13,21,53,11,1984956,UAH,1984956,AG8288,RealtyPro,380697338316,portal_b,"Perfect for families. 3-bedroom apartment, 13/21 floor."
L101808,2024-05-20,NA,active,rent,Lviv,Frankivskyi,"vul. Heroiv, 137",49.815552,NA,4,11,11,57,9,12292,UAH,12292,AG4790,EstateGroup,380971228498,portal_c,"Modern design, all amenities. Frankivskyi, 57 sq.m."
L101809,2024-06-15,2024-07-17,withdrawn,sale,Kyiv,Holosiivskyi,"vul. Peremohy, 2",50.393497000000004,30.538534,1,11,15,80,10,4260616,UAH,4260616,NA,NA,380705100962,portal_c,"Great location in Kyiv. 1 rooms, 11 floor. Well renovated."
L101810,2024-06-17,2024-06-24,withdrawn,rent,Odesa,Kiiivskyi,"vul. Soborna, 8",46.46809,30.751815,4,1,15,51,10,9472,UAH,9472,AG1275,PrimeEstate,380624368141,portal_a,"Perfect for families. 4-bedroom apartment, 1/15 floor."
L101811,2024-04-25,NA,active,rent,Kyiv,Obolonskyi,"vul. Lesi Ukrainky, 115",50.390955,30.495609,3,1,6,61,14,480,USD,18000,AG5801,HomeCenter,380997403814,portal_b,"Spacious apartment near metro. 61 sq.m, 3 rooms. Excellent condition."
L101812,2024-03-12,2024-03-22,withdrawn,sale,Kiev,Pecherskyi,"vul. Teatralna, 143",NA,NA,2,8,21,68,NA,3494664,UAH,3494664,AG2615,UrbanHouse,380788834439,portal_b,"Perfect for families. 2-bedroom apartment, 8/21 floor."
L101813,2024-04-13,NA,active,sale,Odesa,Prymorskyi,"vul. Bandery, 17",46.506915,30.676469,1,5,24,83,20,77584,EUR,3165427,AG6279,PrimeEstate,380597708361,portal_c,"Modern design, all amenities. Prymorskyi, 83 sq.m."
L101814,2024-04-29,2024-04-30,withdrawn,rent,Kyiv,Sviatoshynskyi,"vul. Soborna, 110",50.521395,30.51819,5,16,16,94,NA,28633,UAH,28633,AG7229,RealtyPro,380713256366,portal_b,"Great location in Kyiv. 5 rooms, 16 floor. Well renovated."
L101815,2024-04-23,NA,active,rent,Lviv,Shevchenkivskyi,"vul. Teatralna, 145",49.87906,24.062008,3,22,24,156,32,1282,USD,48075,AG8708,HomeCenter,380796284886,portal_a,Comfortable 3-room apartment in Shevchenkivskyi district. Total area 156 sq.m.
L101816,2024-02-15,NA,active,sale,Kyiv,Podilskyi,"vul. Sichovykh Striltsiv, 25",50.435105,30.56644,5,21,23,32,6,37134,EUR,1515067,AG2037,PrimeEstate,380827265165,portal_b,"Perfect for families. 5-bedroom apartment, 21/23 floor."
L101817,2024-02-26,NA,active,rent,Odesa,Malynovskyi,"vul. Peremohy, 20",46.532356,30.748215,3,8,20,31,5,7289,UAH,7289,NA,NA,380894444052,portal_b,"Perfect for families. 3-bedroom apartment, 8/20 floor."
L101818,2024-02-28,NA,active,rent,Odesa,Kiiivskyi,"vul. Bandery, 31",46.51307,30.728273,4,12,24,55,12,288,USD,10800,AG1566,PrimeEstate,380993550436,portal_a,Comfortable 4-room apartment in Kiiivskyi district. Total area 55 sq.m.
L101819,2024-05-16,NA,active,rent,Odesa,Malynovskyi,"vul. Khreshchatyk, 103",46.509368,30.690121,2,2,10,65,14,12691,UAH,12691,AG2439,PrimeEstate,380964541674,portal_c,"Spacious apartment near metro. 65 sq.m, 2 rooms. Excellent condition."
L101820,2024-03-23,2024-04-20,closed,sale,Lviv,Sykhivskyi,"vul. Lesi Ukrainky, 91",49.844927,24.034667,5,4,7,NA,NA,80287,USD,3010762,AG4857,RealtyPro,380628626867,portal_a,"Spacious apartment near metro. 59 sq.m, 5 rooms. Excellent condition."
L101821,2024-04-29,NA,active,rent,Odesa,Suvorovskyi,"vul. Sichovykh Striltsiv, 83",46.513198,30.741576,1,15,22,53,7,428,USD,16050,AG6379,RealtyPro,380876521315,portal_c,"Spacious apartment near metro. 53 sq.m, 1 rooms. Excellent condition."
L101822,2024-06-13,NA,active,sale,Kyiv,Pecherskyi,"vul. Teatralna, 93",50.484585,NA,1,4,18,52,13,55929,EUR,2281903,NA,RealtyPro,380675314634,portal_c,"Perfect for families. 1-bedroom apartment, 4/18 floor."
L101823,2024-05-03,NA,withdrawn,rent,Lviv,Zaliznychnyi,"vul. Shevchenka, 72",49.813292,24.032931,1,8,20,65,10,13200,UAH,13200,AG2728,HomeCenter,380679745302,portal_b,Comfortable 1-room apartment in Zaliznychnyi district. Total area 65 sq.m.
L101824,2024-03-10,NA,active,rent,Lviv,Lychakivskyi,"vul. Heroiv, 143",49.876472,24.04631,2,7,7,151,31,863,EUR,35210,AG6076,PrimeEstate,380746974573,portal_a,"Perfect for families. 2-bedroom apartment, 7/7 floor."
L101825,2024-02-12,2024-03-23,closed,rent,Odesa,Suvorovskyi,"vul. Heroiv, 80",46.469613,30.685406,4,5,19,53,9,10375,UAH,10375,AG4106,EstateGroup,380646760048,portal_a,Comfortable 4-room apartment in Suvorovskyi district. Total area 53 sq.m.
L101826,2024-03-30,NA,active,sale,Kyiv,Pecherskyi,"vul. Teatralna, 123",50.464424,30.51479,3,1,9,66,15,2921784,UAH,2921784,AG5425,EstateGroup,380832438370,portal_a,"Great location in Kyiv. 3 rooms, 1 floor. Well renovated."
L101827,2024-03-11,NA,active,sale,Kyiv,Dniprovskyi,"vul. Soborna, 136",50.486183,30.500257,4,3,5,95,12,4407543,UAH,4407543,AG9903,RealtyPro,380548664910,portal_a,"Perfect for families. 4-bedroom apartment, 3/5 floor."
L101828,2024-01-16,2024-01-29,closed,rent,Lviv,Lychakivskyi,"vul. Shevchenka, 137",NA,24.049109,5,10,25,48,6,423,USD,15862,AG5495,HomeCenter,380658574754,portal_b,"Spacious apartment near metro. 48 sq.m, 5 rooms. Excellent condition."
L101829,2024-02-06,NA,withdrawn,rent,Kyiv,Podilskyi,"vul. Sichovykh Striltsiv, 117",50.399526,30.547655,5,4,20,124,20,989,USD,37088,AG4734,CityRealty,380531828305,portal_b,Comfortable 5-room apartment in Podilskyi district. Total area 124 sq.m.
L101830,2024-04-19,2024-05-28,closed,sale,Kyiv,Shevchenkivskyi,"vul. Bandery, 96",50.488282,30.502665,5,10,10,44,11,1882747,UAH,1882747,AG1142,EstateGroup,380793720599,portal_c,Comfortable 5-room apartment in Shevchenkivskyi district. Total area 44 sq.m.
L101831,2024-04-22,2024-06-01,closed,sale,Lviv,Halytskyi,"vul. Mira, 68",49.84987,24.035351,4,8,8,190,NA,217455,USD,8154562,AG6971,UrbanHouse,380816947470,portal_c,"Modern design, all amenities. Halytskyi, 190 sq.m."
L101832,2024-01-13,NA,active,rent,Lviv,Sykhivskyi,"vul. Lesi Ukrainky, 2",49.872539,24.048732,1,4,17,50,12,15245,UAH,15245,AG6643,UrbanHouse,380741987490,portal_b,"Modern design, all amenities. Sykhivskyi, 50 sq.m."
L101833,2024-03-14,2024-05-02,closed,rent,Kyiv,Dniprovskyi,"vul. Heroiv, 99",50.468585,30.494946,3,8,22,63,14,12767,UAH,12767,AG3016,UrbanHouse,380739440996,portal_b,"Modern design, all amenities. Dniprovskyi, 63 sq.m."
L101834,2024-05-10,NA,active,rent,Odesa,Malynovskyi,"vul. Heroiv, 91",46.436488,30.686303,3,6,13,127,17,986,EUR,40229,AG2206,PrimeEstate,380567497250,portal_c,"Modern design, all amenities. Malynovskyi, 127 sq.m."
L101835,2024-05-18,NA,active,sale,Kyiv,Shevchenkivskyi,"vul. Peremohy, 9",50.404135,30.595471,3,13,17,83,12,80375,USD,NA,AG6307,CityRealty,380655650883,portal_a,Comfortable 3-room apartment in Shevchenkivskyi district. Total area 83 sq.m.
L101836,2024-01-03,NA,active,rent,Lwiv,Frankivskyi,"vul. Peremohy, 3",NA,24.017607,1,1,9,93,15,26660,UAH,26660,AG9713,RealtyPro,380913434099,portal_c,"Perfect for families. 1-bedroom apartment, 1/9 floor."
L101837,2024-01-12,2024-03-11,closed,rent,Kyiv,Solomianskyi,"vul. Teatralna, 61",50.508556,30.557727,1,5,16,92,18,724,EUR,NA,AG9250,CityRealty,380617924893,portal_b,"Spacious apartment near metro. 92 sq.m, 1 rooms. Excellent condition."
L101838,2024-04-23,NA,withdrawn,rent,Kyiv,Darnytskyi,"vul. Franka, 24",50.402935,30.475634,2,2,7,69,15,19475,UAH,19475,AG8805,HomeCenter,380663230506,portal_a,"Modern design, all amenities. Darnytskyi, 69 sq.m."
L101839,2024-06-14,NA,active,rent,Odesa,Suvorovskyi,"vul. Lesi Ukrainky, 99",46.444444,30.719493,2,14,18,63,10,555,USD,20812,NA,NA,380811452271,portal_a,Comfortable 2-room apartment in Suvorovskyi district. Total area 63 sq.m.
L101840,2024-01-21,NA,active,rent,Lviv,Shevchenkivskyi,"vul. Khreshchatyk, 14",49.856089,24.001558,5,5,13,86,17,15580,UAH,15580,AG6693,RealtyPro,380872970196,portal_b,"Modern design, all amenities. Shevchenkivskyi, 86 sq.m."
L101841,2024-01-03,NA,active,sale,Lviv,Shevchenkivskyi,"vul. Teatralna, 13",49.87695,NA,5,19,23,57,8,NA,UAH,NA,AG5142,RealtyPro,380756250982,portal_a,"Great location in Lviv. 5 rooms, 19 floor. Well renovated."
L101842,2024-04-15,2024-04-17,withdrawn,rent,Lviv,Sykhivskyi,"vul. Khreshchatyk, 137",49.856058,24.063899,5,6,24,62,10,449,EUR,18319,AG6138,PrimeEstate,380867814364,portal_a,"Perfect for families. 5-bedroom apartment, 6/24 floor."
L101843,2024-03-07,NA,active,rent,Lviv,Halytskyi,"vul. Heroiv, 47",49.855456,24.055391,1,4,12,48,11,284,EUR,11587,AG3401,PrimeEstate,380899667346,portal_a,"Great location in Lviv. 1 rooms, 4 floor. Well renovated."
L101844,2024-05-12,2024-05-21,withdrawn,sale,Odesa,Kiiivskyi,"vul. Franka, 118",46.532398,30.709392,3,4,21,75,17,90142,EUR,3677794,AG4518,PrimeEstate,380822873003,portal_c,"Spacious apartment near metro. 75 sq.m, 3 rooms. Excellent condition."
L101845,2024-01-08,NA,active,rent,Odesa,Suvorovskyi,"vul. Shevchenka, 111",46.477797,30.743942,1,7,8,61,11,14655,UAH,14655,NA,EstateGroup,380914317171,portal_c,"Great location in Odesa. 1 rooms, 7 floor. Well renovated."
L101846,2024-05-16,NA,active,rent,Odesa,Suvorovskyi,"vul. Heroiv, 119",46.490914,30.734145,4,11,11,67,15,348,EUR,14198,AG3707,RealtyPro,380671918589,portal_a,"Perfect for families. 4-bedroom apartment, 11/11 floor."
L101847,2024-02-23,NA,active,sale,Kyiv,Obolonskyi,"vul. Franka, 47",50.387489,NA,3,16,22,79,18,3970582,UAH,3970582,AG5693,PrimeEstate,380924053969,portal_c,"Great location in Kyiv. 3 rooms, 16 floor. Well renovated."
L101848,2024-03-02,NA,active,rent,Lviv,Zaliznychnyi,"vul. Teatralna, 65",49.872056,24.022867,4,9,16,56,8,396,USD,14850,AG8526,RealtyPro,380574087034,portal_b,"Perfect for families. 4-bedroom apartment, 9/16 floor."
L101849,2024-01-25,NA,active,rent,Odesa,Prymorskyi,"vul. Mira, 112",NA,30.740817,5,8,8,44,11,257,USD,NA,AG5076,RealtyPro,380775479145,portal_b,"Great location in Odesa. 5 rooms, 8 floor. Well renovated."
L101850,2024-06-22,2024-07-11,closed,rent,Kyiv,Obolonskyi,"vul. Lesi Ukrainky, 23",50.518198,30.58425,3,11,17,32,7,6669,UAH,NA,AG7041,HomeCenter,380768304325,portal_a,"Modern design, all amenities. Obolonskyi, 32 sq.m."
L101851,2024-03-14,NA,withdrawn,rent,Odesa,Prymorskyi,"vul. Shevchenka, 142",NA,NA,3,4,23,52,11,398,EUR,16238,AG4909,PrimeEstate,380714429279,portal_c,"Modern design, all amenities. Prymorskyi, 52 sq.m."
L101852,2024-02-03,NA,active,rent,Lviv,Shevchenkivskyi,"vul. Mira, 148",49.808276,24.03558,2,9,14,51,8,298,EUR,12158,AG1321,CityRealty,380729367965,portal_b,"Great location in Lviv. 2 rooms, 9 floor. Well renovated."
L101853,2024-03-11,2024-04-02,closed,rent,Odesa,Prymorskyi,"vul. Soborna, 70",46.518444,30.739334,5,10,11,47,10,253,USD,9488,AG1928,UrbanHouse,380571876193,portal_c,"Modern design, all amenities. Prymorskyi, 47 sq.m."
L101854,2024-05-18,NA,active,rent,Lviv,Lychakivskyi,"vul. Mira, 105",49.855939,24.045634,4,11,12,62,10,349,USD,13088,AG3349,HomeCenter,380873040331,portal_b,"Modern design, all amenities. Lychakivskyi, 62 sq.m."
L101855,2024-06-05,2024-07-27,closed,rent,Lviv,Sykhivskyi,"vul. Shevchenka, 30",49.867843,24.057809,4,12,21,52,13,408,USD,15300,AG9985,EstateGroup,380718596982,portal_c,"Great location in Lviv. 4 rooms, 12 floor. Well renovated."
L101856,2024-02-03,NA,active,rent,Odesa,Kiiivskyi,"vul. Teatralna, 66",46.511908,30.753061,5,7,20,74,NA,23450,UAH,23450,AG7069,CityRealty,380556100632,portal_b,"Perfect for families. 5-bedroom apartment, 7/20 floor."
L101857,2024-06-17,2024-07-25,closed,sale,Odesa,Kiiivskyi,"vul. Bandery, 138",46.516748,30.701972,1,13,15,81,15,112266,USD,4209975,NA,NA,380971001526,portal_a,Comfortable 1-room apartment in Kiiivskyi district. Total area 81 sq.m.
L101858,2024-02-16,NA,active,sale,Kyiv,Obolonskyi,"vul. Peremohy, 132",50.471556,30.492127,3,7,11,85,19,87821,EUR,3583097,AG4792,RealtyPro,380543758615,portal_a,"Perfect for families. 3-bedroom apartment, 7/11 floor."
L101859,2024-02-13,NA,withdrawn,sale,Lviv,Frankivskyi,"vul. Khreshchatyk, 36",49.808688,24.063238,3,8,8,64,9,2886977,UAH,2886977,AG3049,EstateGroup,380994964168,portal_c,Comfortable 3-room apartment in Frankivskyi district. Total area 64 sq.m.
L101860,2024-05-24,NA,active,sale,Lviv,Sykhivskyi,"vul. Bandery, 123",49.852686,24.024349,3,2,6,57,13,3068059,UAH,3068059,NA,NA,380905105055,portal_c,Comfortable 3-room apartment in Sykhivskyi district. Total area 57 sq.m.
L101861,2024-05-18,2024-06-03,closed,rent,Lviv,Sykhivskyi,"vul. Teatralna, 76",NA,23.992106,3,7,9,55,9,10057,UAH,10057,AG6549,EstateGroup,380859622525,portal_a,"Spacious apartment near metro. 55 sq.m, 3 rooms. Excellent condition."
L101862,2024-03-05,NA,withdrawn,sale,Lviv,Lychakivskyi,"vul. Lesi Ukrainky, 30",49.843452,24.018723,3,7,9,39,6,48007,EUR,1958686,AG8421,RealtyPro,380897255552,portal_c,"Modern design, all amenities. Lychakivskyi, 39 sq.m."
L101863,2024-05-12,2024-07-08,closed,rent,Kyiv,Dniprovskyi,"vul. Soborna, 61",50.376062,30.464194,4,8,25,86,12,661,EUR,26969,AG5683,UrbanHouse,380811680187,portal_c,"Modern design, all amenities. Dniprovskyi, 86 sq.m."
L101864,2024-02-08,NA,active,rent,Kyiv,Holosiivskyi,"vul. Soborna, 122",50.510696,30.584101,2,12,20,58,11,479,USD,17962,AG1219,EstateGroup,380894854940,portal_c,"Perfect for families. 2-bedroom apartment, 12/20 floor."
L101865,2024-01-03,NA,active,rent,Kyiv,Obolonskyi,"vul. Heroiv, 52",50.454691,30.580319,5,10,20,67,16,345,EUR,14076,AG7980,HomeCenter,380758581092,portal_a,"Modern design, all amenities. Obolonskyi, 67 sq.m."
L101866,2024-03-22,NA,active,rent,Kyiv,Obolonskyi,"vul. Mira, 124",50.519957,30.520197,3,1,5,251,NA,1655,EUR,67524,AG5306,UrbanHouse,380695874003,portal_c,Comfortable 3-room apartment in Obolonskyi district. Total area 251 sq.m.
L101867,2024-03-25,NA,active,rent,Odesa,Prymorskyi,"vul. Shevchenka, 61",46.495804,30.749962,2,5,6,36,9,222,USD,8325,AG4242,CityRealty,380521941400,portal_a,"Perfect for families. 2-bedroom apartment, 5/6 floor."
L101868,2024-03-18,NA,active,rent,Odesa,Suvorovskyi,"vul. Peremohy, 24",46.470036,30.748971,5,3,19,56,13,380,EUR,15504,AG2837,HomeCenter,380975661628,portal_a,"Spacious apartment near metro. 56 sq.m, 5 rooms. Excellent condition."
L101869,2024-06-30,NA,active,sale,Kyiv,Pecherskyi,"vul. Heroiv, 52",50.491562,30.573339,4,4,7,150,19,187638,USD,7036425,AG5708,EstateGroup,380704679440,portal_a,Comfortable 4-room apartment in Pecherskyi district. Total area 150 sq.m.
L101870,2024-04-24,2024-06-13,closed,rent,Odesa,Suvorovskyi,"vul. Khreshchatyk, 139",46.449654,30.698788,1,20,23,25,6,166,EUR,6773,AG6477,CityRealty,380983298407,portal_b,Comfortable 1-room apartment in Suvorovskyi district. Total area 25 sq.m.
L101871,2024-01-15,2024-02-05,closed,rent,Lviv,Frankivskyi,"vul. Parkova, 95",49.821854,23.993299,3,9,15,50,9,304,EUR,12403,AG5054,UrbanHouse,380915533541,portal_c,"Great location in Lviv. 3 rooms, 9 floor. Well renovated."
L101872,2024-06-04,NA,active,rent,Kyiv,Holosiivskyi,"vul. Shevchenka, 40",50.50097,30.575137,4,3,12,50,10,11947,UAH,11947,AG6497,UrbanHouse,380607306226,portal_c,"Spacious apartment near metro. 50 sq.m, 4 rooms. Excellent condition."
L101873,2024-05-14,2024-06-06,withdrawn,rent,Odesa,Suvorovskyi,"vul. Peremohy, 103",NA,30.741105,3,6,7,56,14,16213,UAH,16213,NA,EstateGroup,380672000557,portal_c,"Spacious apartment near metro. 56 sq.m, 3 rooms. Excellent condition."
L101874,2024-05-16,NA,withdrawn,sale,Lviv,Zaliznychnyi,"vul. Soborna, 53",49.864302,24.062571,1,15,16,46,8,51653,USD,1936988,AG5542,EstateGroup,380599809826,portal_a,"Modern design, all amenities. Zaliznychnyi, 46 sq.m."
L101875,2024-02-28,NA,active,rent,Lviv,Lychakivskyi,"vul. Teatralna, 11",49.802503,24.022166,1,13,19,82,11,412,USD,15450,AG9331,CityRealty,380839137843,portal_a,Comfortable 1-room apartment in Lychakivskyi district. Total area 82 sq.m.
L101876,2024-04-10,2024-06-05,closed,sale,Kyiv,Podilskyi,"vul. Teatralna, 101",50.459379,30.567741,1,3,6,69,11,3137551,UAH,3137551,AG9407,HomeCenter,380664232301,portal_b,"Spacious apartment near metro. 69 sq.m, 1 rooms. Excellent condition."
